chapter,chapter_text,heading,heading_text,subheading,subheading_text,prior_class,prior_label,nli_class,nli_label,nli_continuous,nli_uncertainty,nli_prob_1,nli_prob_2,nli_prob_3,nli_prob_4,nli_prob_5
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8438,"Machinery n.e.c. in this chapter, for the industrial preparation or manufacture of food or drink; other than machinery for extraction or preparation of animal or fixed vegetable or microbial fats or oils",843840,"Machinery: industrial, brewery machinery",4.0,Intermediate Assembly/Capital,2,Processed Material,3.119,0.982,0.160094,0.249659,0.127887,0.236372,0.225989
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8438,"Machinery n.e.c. in this chapter, for the industrial preparation or manufacture of food or drink; other than machinery for extraction or preparation of animal or fixed vegetable or microbial fats or oils",843850,"Machinery: industrial, for the preparation of meat or poultry",4.0,Intermediate Assembly/Capital,5,Final Good,3.239,0.986,0.156151,0.195475,0.153131,0.243511,0.251732
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8438,"Machinery n.e.c. in this chapter, for the industrial preparation or manufacture of food or drink; other than machinery for extraction or preparation of animal or fixed vegetable or microbial fats or oils",843860,"Machinery: industrial, for the preparation of fruits, nuts or vegetables",4.0,Intermediate Assembly/Capital,5,Final Good,3.336,0.973,0.11766,0.213263,0.149903,0.253504,0.26567
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8438,"Machinery n.e.c. in this chapter, for the industrial preparation or manufacture of food or drink; other than machinery for extraction or preparation of animal or fixed vegetable or microbial fats or oils",843880,"Machinery: used in the industrial preparation or manufacture of food or drink, n.e.s. in heading no. 8438",4.0,Intermediate Assembly/Capital,5,Final Good,3.559,0.948,0.094279,0.13115,0.193827,0.282292,0.298451
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8438,"Machinery n.e.c. in this chapter, for the industrial preparation or manufacture of food or drink; other than machinery for extraction or preparation of animal or fixed vegetable or microbial fats or oils",843890,Machinery: parts of those machines used in the industrial preparation or manufacture of food or drink,4.0,Intermediate Assembly/Capital,5,Final Good,3.37,0.977,0.139634,0.171083,0.166468,0.225764,0.297051
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8439,"Machinery; for making pulp of fibrous cellulosic material, or for making or finishing paper or paperboard",843910,Machinery: for making pulp of fibrous cellulosic material,4.0,Intermediate Assembly/Capital,5,Final Good,3.125,0.983,0.170158,0.244217,0.127692,0.206456,0.251477
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8439,"Machinery; for making pulp of fibrous cellulosic material, or for making or finishing paper or paperboard",843920,Machinery: for making paper or paperboard,4.0,Intermediate Assembly/Capital,2,Processed Material,3.282,0.959,0.087593,0.277285,0.163645,0.208693,0.262784
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8439,"Machinery; for making pulp of fibrous cellulosic material, or for making or finishing paper or paperboard",843930,Machinery: for finishing paper or paperboard,4.0,Intermediate Assembly/Capital,2,Processed Material,3.219,0.971,0.109092,0.271062,0.159661,0.21193,0.248255
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8439,"Machinery; for making pulp of fibrous cellulosic material, or for making or finishing paper or paperboard",843991,Machinery: parts of machinery for making pulp of fibrous cellulosic material,4.0,Intermediate Assembly/Capital,2,Processed Material,3.08,0.979,0.178265,0.258362,0.120738,0.190504,0.252131
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8439,"Machinery; for making pulp of fibrous cellulosic material, or for making or finishing paper or paperboard",843999,Machinery: parts of machinery for making or finishing paper or paperboard,4.0,Intermediate Assembly/Capital,2,Processed Material,3.166,0.984,0.128067,0.25494,0.175732,0.20525,0.236011
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8440,Book-binding machinery; including book-sewing machines,844010,Book-binding machinery: including book-sewing machines,4.0,Intermediate Assembly/Capital,5,Final Good,2.952,0.99,0.226684,0.219495,0.168128,0.146501,0.239192
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8440,Book-binding machinery; including book-sewing machines,844090,"Book-binding machinery: including book-sewing machines, parts thereof",4.0,Intermediate Assembly/Capital,5,Final Good,3.109,0.992,0.179725,0.222147,0.158297,0.189087,0.250744
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8441,"Machines; for making up paper pulp, paper or paperboard, including cutting machines of all kinds",844110,"Machines: cutting, of all kinds, for making up paper pulp, paper or paperboard",4.0,Intermediate Assembly/Capital,5,Final Good,3.251,0.983,0.117752,0.227639,0.188904,0.217639,0.248067
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8441,"Machines; for making up paper pulp, paper or paperboard, including cutting machines of all kinds",844120,"Machines: for making bags, sacks or envelopes of paper pulp, paper or paperboard",4.0,Intermediate Assembly/Capital,2,Processed Material,3.256,0.96,0.089283,0.281532,0.157925,0.22666,0.2446
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8441,"Machines; for making up paper pulp, paper or paperboard, including cutting machines of all kinds",844130,"Machines: for making cartons, boxes, cases, tubes, drums or similar containers (other than by moulding), of paper pulp, paper or paperboard",4.0,Intermediate Assembly/Capital,5,Final Good,3.327,0.966,0.08887,0.24252,0.18906,0.212151,0.267399
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8441,"Machines; for making up paper pulp, paper or paperboard, including cutting machines of all kinds",844140,"Machines: for moulding articles, in paper pulp, paper or paperboard",4.0,Intermediate Assembly/Capital,5,Final Good,3.273,0.986,0.129233,0.186206,0.210999,0.229037,0.244524
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8441,"Machines; for making up paper pulp, paper or paperboard, including cutting machines of all kinds",844180,"Machinery: n.e.s. in heading no. 8441, for making up paper pulp, paper or paperboard",4.0,Intermediate Assembly/Capital,2,Processed Material,3.184,0.982,0.125223,0.253947,0.166868,0.219558,0.234404
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8441,"Machines; for making up paper pulp, paper or paperboard, including cutting machines of all kinds",844190,"Machinery: parts of machinery for making up paper pulp, paper or paperboard, including cutting machines of all kinds",4.0,Intermediate Assembly/Capital,5,Final Good,3.15,0.988,0.160131,0.231855,0.149259,0.21506,0.243695
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8442,"Machinery, apparatus and equipment (excluding machines of headings 8456 to 8465) for preparing or making printing components; plates, cylinders and other printing components; lithographic stones prepared for printing purposes",844210,"Machinery: phototype-setting and composing, excluding machine-tools of heading no. 8456 to 8465",4.0,Intermediate Assembly/Capital,5,Final Good,3.074,0.992,0.184473,0.229356,0.151004,0.198298,0.236868
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8442,"Machinery, apparatus and equipment (excluding machines of headings 8456 to 8465) for preparing or making printing components; plates, cylinders and other printing components; lithographic stones prepared for printing purposes",844220,"Machinery: apparatus and equipment, for type-setting or composing by processes other than photo-type, with or without founding device",4.0,Intermediate Assembly/Capital,5,Final Good,3.189,0.993,0.158312,0.197793,0.180621,0.222819,0.240455
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8442,"Machinery, apparatus and equipment (excluding machines of headings 8456 to 8465) for preparing or making printing components; plates, cylinders and other printing components; lithographic stones prepared for printing purposes",844230,"Machinery: apparatus and equipment, for preparing or making printing blocks, plates, cylinders or other printing components",4.0,Intermediate Assembly/Capital,5,Final Good,3.228,0.988,0.143471,0.207935,0.170709,0.232877,0.245008
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8442,"Machinery, apparatus and equipment (excluding machines of headings 8456 to 8465) for preparing or making printing components; plates, cylinders and other printing components; lithographic stones prepared for printing purposes",844240,"Machinery: parts of that involved in type-founding or setting, for preparing or making printing blocks, plates, cylinders or other printing components, not machine- tools of heading no. 8456 to 8465",4.0,Intermediate Assembly/Capital,5,Final Good,3.309,0.98,0.11817,0.209226,0.185183,0.22034,0.267082
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8442,"Machinery, apparatus and equipment (excluding machines of headings 8456 to 8465) for preparing or making printing components; plates, cylinders and other printing components; lithographic stones prepared for printing purposes",844250,"Printing components: type, blocks, plates, cylinders and the like: blocks, plates, cylinders and lithographic stones prepared for printing purposes",4.0,Intermediate Assembly/Capital,2,Processed Material,3.137,0.991,0.151885,0.232503,0.168614,0.221207,0.22579
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8443,"Printing machinery; used for printing by means of plates, cylinders and other printing components of heading 84.42; other printers, copying machines and facsimile machines, whether or not combined; parts and accessories thereof",844311,"Printing machinery: offset, reel fed",4.0,Intermediate Assembly/Capital,2,Processed Material,3.175,0.973,0.141322,0.267137,0.127674,0.203426,0.26044
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8443,"Printing machinery; used for printing by means of plates, cylinders and other printing components of heading 84.42; other printers, copying machines and facsimile machines, whether or not combined; parts and accessories thereof",844312,"Printing machinery: offset, sheet fed, office type (sheet size not exceeding 22 x 36cm)",4.0,Intermediate Assembly/Capital,5,Final Good,3.283,0.977,0.124694,0.228901,0.14924,0.233187,0.263978
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8443,"Printing machinery; used for printing by means of plates, cylinders and other printing components of heading 84.42; other printers, copying machines and facsimile machines, whether or not combined; parts and accessories thereof",844319,"Printing machinery: offset, (excluding reel or sheet fed)",4.0,Intermediate Assembly/Capital,5,Final Good,3.282,0.97,0.113777,0.249484,0.142708,0.228716,0.265315
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8443,"Printing machinery; used for printing by means of plates, cylinders and other printing components of heading 84.42; other printers, copying machines and facsimile machines, whether or not combined; parts and accessories thereof",844321,"Printing machinery: letterpress, reel fed, excluding flexographic printing",4.0,Intermediate Assembly/Capital,5,Final Good,3.216,0.981,0.140165,0.237037,0.141265,0.230193,0.25134
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8443,"Printing machinery; used for printing by means of plates, cylinders and other printing components of heading 84.42; other printers, copying machines and facsimile machines, whether or not combined; parts and accessories thereof",844329,"Printing machinery: letterpress, other than reel fed, excluding flexographic printing",4.0,Intermediate Assembly/Capital,5,Final Good,3.232,0.984,0.141769,0.222165,0.153589,0.226768,0.25571
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8443,"Printing machinery; used for printing by means of plates, cylinders and other printing components of heading 84.42; other printers, copying machines and facsimile machines, whether or not combined; parts and accessories thereof",844330,Printing machinery: flexographic,4.0,Intermediate Assembly/Capital,5,Final Good,3.214,0.982,0.135308,0.241213,0.159432,0.202725,0.261323
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8443,"Printing machinery; used for printing by means of plates, cylinders and other printing components of heading 84.42; other printers, copying machines and facsimile machines, whether or not combined; parts and accessories thereof",844340,Printing machinery: gravure,4.0,Intermediate Assembly/Capital,5,Final Good,3.249,0.98,0.129666,0.234108,0.153083,0.224262,0.258881
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8443,"Printing machinery; used for printing by means of plates, cylinders and other printing components of heading 84.42; other printers, copying machines and facsimile machines, whether or not combined; parts and accessories thereof",844350,Printing machinery: of a type n.e.s. in heading no. 8443,4.0,Intermediate Assembly/Capital,5,Final Good,3.279,0.974,0.110629,0.242582,0.160024,0.230796,0.255968
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8443,"Printing machinery; used for printing by means of plates, cylinders and other printing components of heading 84.42; other printers, copying machines and facsimile machines, whether or not combined; parts and accessories thereof",844360,Printing machinery: machines for uses ancillary to printing,4.0,Intermediate Assembly/Capital,2,Processed Material,3.079,0.994,0.162407,0.238387,0.176119,0.203903,0.219184
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8443,"Printing machinery; used for printing by means of plates, cylinders and other printing components of heading 84.42; other printers, copying machines and facsimile machines, whether or not combined; parts and accessories thereof",844390,Printing machinery: parts thereof,4.0,Intermediate Assembly/Capital,2,Processed Material,2.971,0.978,0.167865,0.298668,0.143583,0.174552,0.215333
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8444,"Textile machinery; for extruding, drawing, texturing or cutting man-made textile materials",844400,"Textile machinery: for extruding, drawing, texturing or cutting man-made textile materials",4.0,Intermediate Assembly/Capital,2,Processed Material,3.242,0.969,0.089359,0.252333,0.202557,0.238438,0.217312
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8445,"Textile machinery; spinning, doubling, twisting machines, textile reeling or winding machines and machines for preparing textile yarns for use on machines of heading no. 8446 and 8447",844511,Textile machinery: carding machines for preparing textile fibres,4.0,Intermediate Assembly/Capital,2,Processed Material,3.061,0.972,0.151084,0.295808,0.123673,0.199958,0.229477
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8445,"Textile machinery; spinning, doubling, twisting machines, textile reeling or winding machines and machines for preparing textile yarns for use on machines of heading no. 8446 and 8447",844512,Textile machinery: combing machines for preparing textile fibres,4.0,Intermediate Assembly/Capital,2,Processed Material,3.018,0.966,0.154978,0.312759,0.115057,0.19325,0.223955
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8445,"Textile machinery; spinning, doubling, twisting machines, textile reeling or winding machines and machines for preparing textile yarns for use on machines of heading no. 8446 and 8447",844513,Textile machinery: drawing or roving machines for preparing textile fibres,4.0,Intermediate Assembly/Capital,2,Processed Material,3.038,0.968,0.157285,0.304361,0.116429,0.186963,0.234963
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8445,"Textile machinery; spinning, doubling, twisting machines, textile reeling or winding machines and machines for preparing textile yarns for use on machines of heading no. 8446 and 8447",844519,"Textile machinery: n.e.s. in heading no. 8445, for preparing textile fibres",4.0,Intermediate Assembly/Capital,2,Processed Material,3.03,0.979,0.163541,0.285625,0.131923,0.19516,0.223752
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8445,"Textile machinery; spinning, doubling, twisting machines, textile reeling or winding machines and machines for preparing textile yarns for use on machines of heading no. 8446 and 8447",844520,Textile machinery: spinning machines,4.0,Intermediate Assembly/Capital,2,Processed Material,3.005,0.975,0.183533,0.281773,0.117231,0.181572,0.235891
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8445,"Textile machinery; spinning, doubling, twisting machines, textile reeling or winding machines and machines for preparing textile yarns for use on machines of heading no. 8446 and 8447",844530,Textile machinery: doubling or twisting machines,4.0,Intermediate Assembly/Capital,2,Processed Material,3.07,0.972,0.138921,0.300776,0.139193,0.193628,0.227482
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8445,"Textile machinery; spinning, doubling, twisting machines, textile reeling or winding machines and machines for preparing textile yarns for use on machines of heading no. 8446 and 8447",844540,Textile machinery: winding (including weft-winding) or reeling machines,4.0,Intermediate Assembly/Capital,2,Processed Material,3.103,0.966,0.125055,0.307405,0.138153,0.198476,0.230911
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8445,"Textile machinery; spinning, doubling, twisting machines, textile reeling or winding machines and machines for preparing textile yarns for use on machines of heading no. 8446 and 8447",844590,Textile machinery: involved in textile fibre or textile yarn preparation and n.e.s. in heading no. 8445,4.0,Intermediate Assembly/Capital,2,Processed Material,3.083,0.98,0.151626,0.277254,0.140505,0.197372,0.233243
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8446,Weaving machines (looms),844610,Weaving machines (looms): for weaving fabrics of a width 30cm or less,4.0,Intermediate Assembly/Capital,2,Processed Material,3.138,0.99,0.152685,0.233729,0.162057,0.225875,0.225654
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8446,Weaving machines (looms),844621,"Weaving machines (looms): for weaving fabrics of a width exceeding 30cm, shuttle type, power looms",4.0,Intermediate Assembly/Capital,4,Intermediate Assembly/Capital,3.159,0.99,0.151699,0.224636,0.162274,0.235876,0.225515
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8446,Weaving machines (looms),844629,"Weaving machines (looms): for weaving fabrics of a width exceeding 30cm, shuttle type, other than power looms",4.0,Intermediate Assembly/Capital,5,Final Good,3.147,0.992,0.151264,0.227741,0.174104,0.216465,0.230426
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8446,Weaving machines (looms),844630,"Weaving machines (looms): for weaving fabrics of a width exceeding 30cm, shuttleless type",4.0,Intermediate Assembly/Capital,2,Processed Material,3.13,0.99,0.154417,0.234999,0.160569,0.225996,0.224019
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8447,"Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting",844711,"Knitting machines: circular, with cylinder diameter not exceeding 165mm",4.0,Intermediate Assembly/Capital,2,Processed Material,3.189,0.97,0.13307,0.266977,0.122112,0.233089,0.244753
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8447,"Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting",844712,"Knitting machines: circular, with cylinder diameter exceeding 165mm",4.0,Intermediate Assembly/Capital,2,Processed Material,3.17,0.973,0.13896,0.267852,0.123594,0.223799,0.245795
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8447,"Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting",844720,"Knitting machines: flat, stitch-bonding machines",4.0,Intermediate Assembly/Capital,2,Processed Material,3.102,0.989,0.164264,0.245869,0.150443,0.202049,0.237375
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8447,"Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting",844790,"Machines: for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting",4.0,Intermediate Assembly/Capital,5,Final Good,3.143,0.99,0.154599,0.234817,0.168637,0.19658,0.245366
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8448,"Machinery, auxiliary; for use with machines of heading no. 8444 to 8447 (e.g. dobbies, jacquards, automatic stop motions, shuttle changing mechanisms) parts, accessories for machines of heading no. 8444, 8447",844811,"Machinery, auxiliary: dobbies and jacquards, card reducing, copying, punching or assembling machines for use therewith",4.0,Intermediate Assembly/Capital,3,Component/Part,3.073,0.98,0.130196,0.21382,0.287165,0.18999,0.178828
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8448,"Machinery, auxiliary; for use with machines of heading no. 8444 to 8447 (e.g. dobbies, jacquards, automatic stop motions, shuttle changing mechanisms) parts, accessories for machines of heading no. 8444, 8447",844819,"Machinery, auxiliary: for machines of heading no. 8444, 8445, 8446 or 8447, n.e.s. in item no. 8448.11",4.0,Intermediate Assembly/Capital,4,Intermediate Assembly/Capital,3.08,0.994,0.179296,0.219249,0.158228,0.228429,0.214799
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8448,"Machinery, auxiliary; for use with machines of heading no. 8444 to 8447 (e.g. dobbies, jacquards, automatic stop motions, shuttle changing mechanisms) parts, accessories for machines of heading no. 8444, 8447",844820,Machines: parts and accessories of machines or auxiliary machinery of heading no. 8444,4.0,Intermediate Assembly/Capital,5,Final Good,3.163,0.987,0.167341,0.220395,0.140092,0.226063,0.246109
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8448,"Machinery, auxiliary; for use with machines of heading no. 8444 to 8447 (e.g. dobbies, jacquards, automatic stop motions, shuttle changing mechanisms) parts, accessories for machines of heading no. 8444, 8447",844831,"Machines, card clothing: parts and accessories",4.0,Intermediate Assembly/Capital,5,Final Good,3.247,0.968,0.140408,0.249572,0.133456,0.176111,0.300454
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8448,"Machinery, auxiliary; for use with machines of heading no. 8444 to 8447 (e.g. dobbies, jacquards, automatic stop motions, shuttle changing mechanisms) parts, accessories for machines of heading no. 8444, 8447",844832,"Machines: parts and accessories of machines or auxiliary machinery for preparing textile fibres, other than card clothing",4.0,Intermediate Assembly/Capital,2,Processed Material,3.097,0.982,0.167711,0.258239,0.129977,0.197419,0.246654
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8448,"Machinery, auxiliary; for use with machines of heading no. 8444 to 8447 (e.g. dobbies, jacquards, automatic stop motions, shuttle changing mechanisms) parts, accessories for machines of heading no. 8444, 8447",844833,"Machines: parts and accessories of machines or auxiliary machinery, spindles, spindle flyers, spinning rings and ring travellers",4.0,Intermediate Assembly/Capital,5,Final Good,3.161,0.991,0.174552,0.205071,0.149157,0.227215,0.244004
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8448,"Machinery, auxiliary; for use with machines of heading no. 8444 to 8447 (e.g. dobbies, jacquards, automatic stop motions, shuttle changing mechanisms) parts, accessories for machines of heading no. 8444, 8447",844839,"Machines: parts and accessories of machines or auxiliary machinery of heading no. 8445, n.e.s. in item no. 8448.3",4.0,Intermediate Assembly/Capital,5,Final Good,3.171,0.993,0.167535,0.196251,0.169179,0.231693,0.235341
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8448,"Machinery, auxiliary; for use with machines of heading no. 8444 to 8447 (e.g. dobbies, jacquards, automatic stop motions, shuttle changing mechanisms) parts, accessories for machines of heading no. 8444, 8447",844841,Weaving machines (looms): parts and accessories of machines or auxiliary machinery shuttles,4.0,Intermediate Assembly/Capital,2,Processed Material,2.981,0.981,0.170419,0.28961,0.13801,0.192546,0.209415
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8448,"Machinery, auxiliary; for use with machines of heading no. 8444 to 8447 (e.g. dobbies, jacquards, automatic stop motions, shuttle changing mechanisms) parts, accessories for machines of heading no. 8444, 8447",844842,"Weaving machines (looms): parts including their auxiliary machinery, and accessories thereof, reeds for looms, healds and heald-frames",4.0,Intermediate Assembly/Capital,5,Final Good,3.205,0.985,0.148662,0.223605,0.145787,0.237561,0.244385
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8448,"Machinery, auxiliary; for use with machines of heading no. 8444 to 8447 (e.g. dobbies, jacquards, automatic stop motions, shuttle changing mechanisms) parts, accessories for machines of heading no. 8444, 8447",844849,"Weaving machines (looms): parts including their auxiliary machinery, and accessories thereof n.e.s. in item no. 8448.4",4.0,Intermediate Assembly/Capital,2,Processed Material,3.108,0.989,0.166767,0.23633,0.143201,0.229731,0.223971
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8448,"Machinery, auxiliary; for use with machines of heading no. 8444 to 8447 (e.g. dobbies, jacquards, automatic stop motions, shuttle changing mechanisms) parts, accessories for machines of heading no. 8444, 8447",844851,"Machines: parts and accessories of machines of heading no. 8447 or auxiliary machinery, sinkers, needles and other articles used in forming stitches",4.0,Intermediate Assembly/Capital,5,Final Good,3.162,0.985,0.1714,0.220943,0.130394,0.228849,0.248413
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8448,"Machinery, auxiliary; for use with machines of heading no. 8444 to 8447 (e.g. dobbies, jacquards, automatic stop motions, shuttle changing mechanisms) parts, accessories for machines of heading no. 8444, 8447",844859,"Machines: parts and accessories of machines or auxiliary machinery of heading no. 8447, other than sinkers, needles and other articles used in forming stitches",4.0,Intermediate Assembly/Capital,5,Final Good,3.19,0.987,0.170546,0.203321,0.142218,0.233336,0.250578
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8449,"Machinery; for manufacture or finishing felt or non-wovens in the piece or in shapes, including machinery for making felt hats, blocks for making hats",844900,"Machinery: for manufacture or finishing felt or non-wovens in the piece or in shapes, including machinery for making felt hats, blocks for making hats",4.0,Intermediate Assembly/Capital,5,Final Good,3.205,0.985,0.119051,0.227914,0.213063,0.209146,0.230826
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8450,Household or laundry-type washing machines; including machines which both wash and dry,845011,"Washing machines: household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)",4.0,Intermediate Assembly/Capital,5,Final Good,3.418,0.967,0.126666,0.177757,0.141859,0.258635,0.295083
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8450,Household or laundry-type washing machines; including machines which both wash and dry,845012,"Washing machines: household or laundry-type, with built-in centrifugal drier, (not fully-automatic), of a dry linen capacity not exceeding 10kg",4.0,Intermediate Assembly/Capital,5,Final Good,3.37,0.975,0.129343,0.184914,0.155713,0.246411,0.283618
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8450,Household or laundry-type washing machines; including machines which both wash and dry,845019,"Washing machines: household or laundry-type, not fully-automatic, without built-in centrifugal drier, of a dry linen capacity not exceeding 10kg",4.0,Intermediate Assembly/Capital,5,Final Good,3.368,0.974,0.125817,0.193921,0.155972,0.234599,0.289691
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8450,Household or laundry-type washing machines; including machines which both wash and dry,845020,"Washing machines: household or laundry-type, of a dry linen capacity exceeding 10kg",4.0,Intermediate Assembly/Capital,5,Final Good,3.29,0.982,0.154403,0.187523,0.148778,0.232694,0.276601
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8450,Household or laundry-type washing machines; including machines which both wash and dry,845090,Washing machines: parts for household or laundry-type,4.0,Intermediate Assembly/Capital,5,Final Good,3.456,0.946,0.142129,0.183032,0.124939,0.176537,0.373364
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8451,"Machinery (not of heading no. 8450) for washing, cleaning, wringing, drying, ironing, pressing, bleaching, dyeing, dressing, finishing, coating or impregnating textile yarn, fabrics or made up articles",845110,Dry-cleaning machines,4.0,Intermediate Assembly/Capital,2,Processed Material,3.112,0.954,0.110375,0.317515,0.125806,0.242498,0.203805
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8451,"Machinery (not of heading no. 8450) for washing, cleaning, wringing, drying, ironing, pressing, bleaching, dyeing, dressing, finishing, coating or impregnating textile yarn, fabrics or made up articles",845121,Drying machines: of a dry linen capacity not exceeding 10kg,4.0,Intermediate Assembly/Capital,5,Final Good,3.208,0.975,0.16047,0.232573,0.115583,0.221057,0.270317
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8451,"Machinery (not of heading no. 8450) for washing, cleaning, wringing, drying, ironing, pressing, bleaching, dyeing, dressing, finishing, coating or impregnating textile yarn, fabrics or made up articles",845129,Drying machines: of a dry linen capacity exceeding 10kg,4.0,Intermediate Assembly/Capital,5,Final Good,3.181,0.979,0.166991,0.228696,0.119576,0.22559,0.259146
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8451,"Machinery (not of heading no. 8450) for washing, cleaning, wringing, drying, ironing, pressing, bleaching, dyeing, dressing, finishing, coating or impregnating textile yarn, fabrics or made up articles",845130,Ironing machines and presses (including fusing presses),4.0,Intermediate Assembly/Capital,2,Processed Material,3.135,0.988,0.158361,0.238425,0.149787,0.217089,0.236339
84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",8451,"Machinery (not of heading no. 8450) for washing, cleaning, wringing, drying, ironing, pressing, bleaching, dyeing, dressing, finishing, coating or impregnating textile yarn, fabrics or made up articles",845140,"Machines: for washing, bleaching or dyeing",4.0,Intermediate Assembly/Capital,5,Final Good,3.276,0.971,0.158608,0.214895,0.123766,0.197006,0.305725
