subheading,subheading_text,chapter,heading_text,chapter_text,heading,domain,prior_class,prior_label,nli_prob_1,nli_prob_2,nli_prob_3,nli_prob_4,nli_prob_5,nli_class,nli_label,nli_uncertainty,prior_nli_agree
852610,Radar apparatus,85,"Radar apparatus, radio navigational aid apparatus and radio remote control apparatus","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8526,D5,4.0,Manufactured Component,0.0036319859831026,0.00964020534866897,0.29543312329828614,0.5472740887749812,0.14402059659496114,4,Manufactured Component,0.6427,True
854520,"Carbon brushes: with or without metal, used for electrical purposes",85,"Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbon; with or without metal, of a kind used for electrical purposes","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8545,D5,4.0,Manufactured Component,0.006079663078161911,0.04258003054362035,0.21948308020415241,0.7018350328857199,0.03002219328834547,4,Manufactured Component,0.5294,True
850720,"Electric accumulators: lead-acid, (other than for starting piston engines), including separators, whether or not rectangular (including square)",85,"Electric accumulators, including separators therefor; whether or not rectangular (including square)","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8507,D5,4.0,Manufactured Component,0.0021856427335175677,0.010334023341851462,0.21162076432383187,0.6777589365321328,0.09810063306866626,4,Manufactured Component,0.5472,True
853510,"Electrical apparatus: fuses, for a voltage exceeding 1000 volts",85,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits; for a voltage exceeding 1000 volts","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8535,D5,4.0,Manufactured Component,0.0011403544580568742,0.0013327925979666716,0.09930590749419868,0.7738113566371444,0.12440958881263336,4,Manufactured Component,0.4372,True
852190,Video recording or reproducing apparatus: other than magnetic tape-type,85,Video recording or reproducing apparatus,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8521,D5,4.0,Manufactured Component,0.0029820273581719512,0.0032507723610020692,0.47826564234032776,0.4487467102843274,0.06675484765617086,3,Fabricated Material,0.5772,False
854610,Electrical insulators: of glass,85,Electrical insulators of any material,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8546,D5,4.0,Manufactured Component,0.02068098766816067,0.040039694755234334,0.5316851596467341,0.38452782224232424,0.02306633568754662,3,Fabricated Material,0.6209,False
853225,"Electrical capacitors: fixed, dielectric of paper or plastics",85,"Electrical capacitors; fixed, variable or adjustable (pre-set)","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8532,D5,4.0,Manufactured Component,0.0015199812018404136,0.13101095066402987,0.40898487300378694,0.44562325239507533,0.01286094273526746,4,Manufactured Component,0.6574,True
851850,Amplifier sets: electric sound,85,"Microphones and their stands; loudspeakers, mounted or not in their enclosures; headphones and earphones, combined or not with a microphone, and sets of a microphone and one or more loudspeakers; audio-frequency and electric sound amplifiers and sets","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8518,D5,4.0,Manufactured Component,0.0008275415709822365,0.005569546457521867,0.26520797486785813,0.48491382373071357,0.24348111337292422,4,Manufactured Component,0.6721,True
851240,"Windscreen wipers, defrosters and demisters: electrical, of kinds used for cycles or motor vehicles",85,"Lighting or visual signalling equipment (excluding articles of heading no. 8539), windscreen wipers, defrosters and demisters; electrical, of a kind used for cycles or motor vehicles","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8512,D5,4.0,Manufactured Component,0.000803212258575811,0.00396641516567212,0.15421285699303644,0.4391353278576104,0.4018821877251052,4,Manufactured Component,0.6485,True
853939,"Lamps: discharge, (excluding ultra-violet, excluding fluorescent, hot cathode)",85,"Lamps; electric filament or discharge lamps, including sealed beam lamp units and ultra-violet or infra-red lamps, arc lamps, light-emitting diode (LED) light sources","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8539,D5,4.0,Manufactured Component,0.016599537619208498,0.026143930560231985,0.29283836156683013,0.6415472554987603,0.02287091475496909,4,Manufactured Component,0.5555,True
854129,"Electrical apparatus: transistors, (other than photosensitive), with a dissipation rate of 1W or more",85,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8541,D5,4.0,Manufactured Component,0.0007702093831898907,0.0008390263821623712,0.2588416127480437,0.6971721288897683,0.04237702259683575,4,Manufactured Component,0.464,True
853230,Electrical capacitors: variable or adjustable (pre-set) capacitors,85,"Electrical capacitors; fixed, variable or adjustable (pre-set)","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8532,D5,4.0,Manufactured Component,0.0016215087270774523,0.0021325046983913898,0.018001966056866336,0.9529112513096942,0.025332769207970632,4,Manufactured Component,0.146,True
853650,"Electrical apparatus: switches n.e.c. in heading no. 8536, for a voltage not exceeding 1000 volts",85,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits, for a voltage not exceeding 1000 volts; connectors for optical fibres, optical fibre bundles or cables","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8536,D5,4.0,Manufactured Component,0.0009598416888374758,0.007711630617307853,0.3254069915202715,0.6317986712475006,0.03412286492608255,4,Manufactured Component,0.5063,True
851890,"Microphones, headphones, earphones, amplifier equipment: parts of the equipment of heading no. 8518",85,"Microphones and their stands; loudspeakers, mounted or not in their enclosures; headphones and earphones, combined or not with a microphone, and sets of a microphone and one or more loudspeakers; audio-frequency and electric sound amplifiers and sets","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8518,D5,4.0,Manufactured Component,0.003691176758401141,0.0045104113736841684,0.43871752916538176,0.5205708565182646,0.032510026184268334,4,Manufactured Component,0.5329,True
851822,"Loudspeakers: multiple, mounted in the same enclosure",85,"Microphones and their stands; loudspeakers, mounted or not in their enclosures; headphones and earphones, combined or not with a microphone, and sets of a microphone and one or more loudspeakers; audio-frequency and electric sound amplifiers and sets","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8518,D5,4.0,Manufactured Component,0.004941509720495963,0.014078979806571123,0.6910101384463063,0.008485296066638197,0.28148407595998837,3,Fabricated Material,0.4591,False
851020,Hair clippers: with a self-contained electric motor,85,"Shavers, hair clippers and hair removing appliances, with self-contained electric motor","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8510,D5,4.0,Manufactured Component,0.0019137350749882532,0.002570760688041095,0.15095029882037417,0.8418486776105671,0.002716527806029335,4,Manufactured Component,0.2943,True
850140,"Electric motors: AC motors, single-phase",85,Electric motors and generators (excluding generating sets),"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8501,D5,4.0,Manufactured Component,0.0017797727314944759,0.006977566222213895,0.15830086990940423,0.7882135772484189,0.04472821388846847,4,Manufactured Component,0.4127,True
850440,Electrical static converters,85,"Electric transformers, static converters (e.g. rectifiers) and inductors","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",8504,D5,4.0,Manufactured Component,0.0023017199517083543,0.027575134999885956,0.25641587161669244,0.6654984299191405,0.04820884351257273,4,Manufactured Component,0.5462,True
902890,"Meters: parts and accessories of gas, liquid, electricity supply or production meters, including calibrating meters thereof",90,"Gas, liquid or electricity supply or production meters, including calibrating meters therefor","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9028,D5,4.0,Manufactured Component,0.0013232653562923202,0.08445551886261202,0.31162181108450354,0.1743343748788142,0.4282650298177779,5,Assembled/Finished,0.7758,False
900640,"Cameras, photographic (excluding cinematographic): instant print cameras",90,"Cameras, photographic (excluding cinematographic); photographic flashlight apparatus and flashbulbs other than discharge lamps of heading no. 8539","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9006,D5,4.0,Manufactured Component,0.0029227449961153713,0.004760165385173912,0.31542793818141646,0.5473920342251785,0.12949711721211574,4,Manufactured Component,0.622,True
902129,Dental fittings: other than artificial teeth,90,"Orthopaedic appliances; including crutches, surgical belts and trusses; splints and other fracture appliances; artificial parts of the body; hearing aids and other which are worn, carried or implanted in the body to compensate for a defect or disability","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9021,D5,4.0,Manufactured Component,0.004514593268379136,0.017548863245125067,0.33118847768205933,0.5662302504038821,0.08051781540055432,4,Manufactured Component,0.6128,True
902410,"Machines and appliances: for testing the hardness, strength, compressibility, elasticity or other mechanical properties of metals",90,"Machines and appliances for testing the hardness, strength, compressibility, elasticity of other mechanical properties of materials (e.g. metals, wood, textiles, paper, plastics)","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9024,D5,4.0,Manufactured Component,0.0035618079157779784,0.019662356663350797,0.45230363335733376,0.4444812983286816,0.07999090373485584,3,Fabricated Material,0.6329,False
901580,"Surveying equipment: articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",90,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9015,D5,4.0,Manufactured Component,0.0033996886104007986,0.0023762957610645448,0.1714563448103673,0.4676181183270163,0.3551495524911511,4,Manufactured Component,0.6581,True
900390,"Frames and mountings: parts for spectacles, goggles or the like",90,"Frames and mountings; for spectacles, goggles or the like, and parts","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9003,D5,4.0,Manufactured Component,0.004411904239920622,0.010054270030281023,0.4987920038132072,0.40518651318221943,0.08155530873437171,3,Fabricated Material,0.6136,False
903110,Machines: for balancing mechanical parts,90,"Measuring or checking instruments, appliances and machines, n.e.c. or included in this chapter; profile projectors","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9031,D5,4.0,Manufactured Component,0.0014680895746653792,0.009908426098534852,0.2803227772881307,0.5274765249544578,0.18082418208421117,4,Manufactured Component,0.6577,True
901812,"Medical, surgical instruments and appliances: ultrasonic scanning apparatus",90,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9018,D5,4.0,Manufactured Component,0.0017808533776615934,0.005847615202103866,0.13612082629117356,0.3914050170040329,0.4648456881250281,5,Assembled/Finished,0.6437,False
901813,"Medical, surgical instruments and appliances: magnetic resonance imaging apparatus",90,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9018,D5,4.0,Manufactured Component,0.002120989130627655,0.005702125809353568,0.20920050032166496,0.3720235506639486,0.4109528340744052,5,Assembled/Finished,0.6854,False
900630,"Cameras, photographic (excluding cinematographic): specially designed for underwater use, aerial survey, medical or surgical examination of internal organs: comparison cameras for forensic or criminological use",90,"Cameras, photographic (excluding cinematographic); photographic flashlight apparatus and flashbulbs other than discharge lamps of heading no. 8539","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9006,D5,4.0,Manufactured Component,0.0009294212724382752,0.0030943208601994935,0.03467677134453937,0.7806909024336376,0.1806085840891853,4,Manufactured Component,0.3997,True
901490,Navigational instruments and appliances: parts and accessories,90,Navigational instruments and appliances; direction finding compasses,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9014,D5,4.0,Manufactured Component,0.0020843194195871223,0.005048865306643001,0.22140636400915936,0.37522440065447576,0.3962360506101348,5,Assembled/Finished,0.6884,False
901920,"Therapeutic respiration apparatus: ozone, oxygen, aerosol therapy apparatus: artificial respiration or other therapeutic respiration apparatus",90,"Mechano-therapy, massage appliances; psychological aptitude testing apparatus; ozone, oxygen, aerosol therapy, artificial respiration or other therapeutic respiration apparatus","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9019,D5,4.0,Manufactured Component,0.0014276623197073154,0.058954782523182016,0.44153678221879555,0.20723991004341322,0.2908408628949019,3,Fabricated Material,0.7596,False
902230,X-ray tubes,90,"Apparatus based on the use of x-rays or of alpha, beta, gamma or other ionising radiations, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus, x-ray tubes and other x-ray generators, high tens","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9022,D5,4.0,Manufactured Component,0.008306779890966808,0.01702659575545546,0.29754105182593593,0.5069435830163364,0.17018198951130548,4,Manufactured Component,0.6932,True
871495,"Cycles: parts thereof, saddles",87,Vehicles; parts and accessories of heading no. 8711 to 8713,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8714,D5,5.0,Assembled/Finished,0.006522156748636261,0.014895340393075393,0.30970066713704575,0.6218880996529755,0.04699373606826706,4,Manufactured Component,0.5577,False
870110,Tractors: single axle,87,Tractors; (other than tractors of heading no 8709),"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8701,D5,5.0,Assembled/Finished,0.008935171131624623,0.006515430717297153,0.24428459871128533,0.7367590030316596,0.0035057964081332744,4,Manufactured Component,0.4127,False
870390,Vehicles: for transport of persons (other than those of heading no. 8702) n.e.c. in heading no. 8703,87,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8703,D5,5.0,Assembled/Finished,0.029727495431555555,0.030135209817638738,0.3365934403383952,0.5147052869091294,0.08883856750328104,4,Manufactured Component,0.7043,False
870350,"Vehicles: with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor for propulsion, incapable of being charged by plugging to external source of electric power",87,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8703,D5,5.0,Assembled/Finished,0.0006994262416582246,0.001346916002246423,0.1744438760377419,0.7013309210152147,0.12217886070313877,4,Manufactured Component,0.5121,False
870290,"Vehicles: public transport type (carries 10 or more persons, including driver), n.e.c. in heading 8702, new or used",87,Vehicles; public transport passenger type,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8702,D5,5.0,Assembled/Finished,0.0020556505788635934,0.0083314860317218,0.3464939895519,0.5426634555148552,0.10045541832265949,4,Manufactured Component,0.6104,False
871200,"Bicycles and other cycles: including delivery tricycles, not motorised",87,"Bicycles and other cycles; including delivery tricycles, not motorised","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8712,D5,5.0,Assembled/Finished,0.045126915125124345,0.0043025654880879255,0.18155473529867974,0.652327360849032,0.11668842323907602,4,Manufactured Component,0.6228,False
870230,"Vehicles: public transport type (carries 10 or more persons, including driver), with both compression-ignition internal combustion piston engine (diesel or semi-diesel) and electric motor for propulsion, new or used",87,Vehicles; public transport passenger type,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8702,D5,5.0,Assembled/Finished,0.0005083701644453316,0.0021203078606394643,0.07644082537762319,0.6067429726924937,0.31418752390479837,4,Manufactured Component,0.547,False
870331,"Vehicles: with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity not over 1500cc",87,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",8703,D5,5.0,Assembled/Finished,0.0019516020506703251,0.012590974542936596,0.16516590083798088,0.8162521702828189,0.004039352285593243,4,Manufactured Component,0.3434,False
910310,"Clocks: with watch movements, electrically operated, excluding clocks of heading no. 9104",91,"Clocks; with watch movements, excluding clocks of heading no. 9104",Clocks and watches and parts thereof,9103,D5,5.0,Assembled/Finished,0.0012863737349876913,0.005191377478926643,0.1647332645137003,0.6676623372891737,0.16112664698321175,4,Manufactured Component,0.5572,False
911410,"Clock or watch parts: springs, including hairsprings",91,Clock or watch parts; n.e.c. in chapter 91,Clocks and watches and parts thereof,9114,D5,5.0,Assembled/Finished,0.01682482769301482,0.009371800851804911,0.20709884711742074,0.5430283894684249,0.22367613486933466,4,Manufactured Component,0.6867,False
911440,Clock or watch parts: plates and bridges,91,Clock or watch parts; n.e.c. in chapter 91,Clocks and watches and parts thereof,9114,D5,5.0,Assembled/Finished,0.01299441421962234,0.008795730786017572,0.36502477594655897,0.4478523143527141,0.165332764695087,4,Manufactured Component,0.6979,False
911390,"Watch straps, watch bands, watch bracelets, and parts thereof: n.e.c. in heading no. 9113",91,"Watch straps, watch bands, watch bracelets and parts thereof",Clocks and watches and parts thereof,9113,D5,5.0,Assembled/Finished,0.009174351272846902,0.010365294876368144,0.39511026607456656,0.5271456064868328,0.05820448128938551,4,Manufactured Component,0.5967,False
860719,"Railway or tramway locomotives or rolling stock: parts, axles and wheels, and parts thereof",86,Railway or tramway locomotives or rolling stock; parts thereof,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",8607,D5,5.0,Assembled/Finished,0.0012332872885316665,0.0024497197353042506,0.11626431894023367,0.35633906815061445,0.5237136058853159,5,Assembled/Finished,0.6087,True
860630,"Railway or tramway goods vans and wagons: self-discharging, not self-propelled, excluding those of item no. 8606.10",86,Railway or tramway goods vans and wagons; not self-propelled,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",8606,D5,5.0,Assembled/Finished,0.01601456390410775,0.011027675799863974,0.1733860331061093,0.7323122474668625,0.06725947972305646,4,Manufactured Component,0.5154,False
890110,"Cruise ships, excursion boats and similar vessels, principally designed for the transport of persons, ferry boats of all kinds",89,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods","Ships, boats and floating structures",8901,D5,5.0,Assembled/Finished,0.0029239821430207145,0.0062748727644244195,0.28301646580644624,0.6375288203991554,0.07025585888695333,4,Manufactured Component,0.5466,False
890120,Tankers,89,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods","Ships, boats and floating structures",8901,D5,5.0,Assembled/Finished,0.006832572871301009,0.01268225121291362,0.2902572357057297,0.6215470823786022,0.06868085783145349,4,Manufactured Component,0.5766,False
920110,"Musical instruments: pianos, upright, including automatic pianos",92,"Pianos; including automatic pianos, harpsichords and other keyboard stringed instruments",Musical instruments; parts and accessories of such articles,9201,D5,5.0,Assembled/Finished,0.0011024988115733542,0.0025942597125040395,0.18408436449610743,0.4580460631647841,0.35417281381503113,4,Manufactured Component,0.6585,False
920120,"Musical instruments: pianos, grand",92,"Pianos; including automatic pianos, harpsichords and other keyboard stringed instruments",Musical instruments; parts and accessories of such articles,9201,D5,5.0,Assembled/Finished,0.004615971305616494,0.007696749097980335,0.3151468006273594,0.5030732103308613,0.16946726863818248,4,Manufactured Component,0.6665,False
880330,Aircraft and spacecraft: parts of aeroplanes or helicopters n.e.c. in heading no. 8803,88,,"Aircraft, spacecraft, and parts thereof",8803,D5,5.0,Assembled/Finished,0.004057384782803254,0.009311744519264488,0.30251898029573293,0.6746021876709797,0.009509702731219689,4,Manufactured Component,0.4582,False
880400,Parachutes (including dirigible parachutes and paragliders) and rotochutes: parts thereof and accessories thereto,88,Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,"Aircraft, spacecraft, and parts thereof",8804,D5,5.0,Assembled/Finished,0.0012578078879525864,0.004816205943351143,0.13332487009505892,0.6288623511120864,0.23173876496155094,4,Manufactured Component,0.5799,False
